fips,year,month,tmin,tmax,tavg,prec
21129,2019,11,-1.01929079420739,12.0088268315686,5.49476801868062,2.76607103065686
21129,2019,12,-0.332406321275142,11.0141375170778,5.34086559790133,5.60403338897533
21131,2019,01,-2.94706290159915,7.19472594775992,2.12383152308038,3.37783908668958
21131,2019,02,-0.0875190660029274,11.5221549683841,5.71731795119057,7.92921080034543
21131,2019,03,-0.326524377260709,13.0924501725701,6.38296289765468,2.22625981460074
21131,2019,04,6.23993172657924,20.9372144754098,13.5885731009945,3.15848571553005
21131,2019,05,12.8364389524061,25.8990090586991,19.3677240055526,3.45694872665785
21131,2019,06,15.1465515010929,26.9265256557377,21.0365385784153,6.73463774677596
21131,2019,07,17.8693512268641,29.4249601004759,23.64715566367,3.36497370280275
21131,2019,08,16.7497022633527,29.0843353199365,22.9170187916446,1.97652068884188
21131,2019,09,14.8632114825137,29.7280868306011,22.2956491565574,0.236829593060109
21131,2019,10,8.06405620840825,22.1687534743522,15.1164048413802,4.28631612580645
21131,2019,11,-1.27619980079016,12.3509060846995,5.53735314195464,2.83146460284153
21131,2019,12,-0.423107796796827,11.5683966546801,5.57264442894162,5.31948675018509
21133,2019,01,-3.02383906671221,7.08509918317521,2.0306300582315,3.22360041132195
21133,2019,02,0.0139480670511204,11.5573256554622,5.78563686125665,7.29523092254902
21133,2019,03,-0.331492871328273,13.2251968970904,6.44685201288109,2.31097533851992
21133,2019,04,6.50174231289543,21.0118291150327,13.7567857139641,3.02763083531373
21133,2019,05,13.0199986900696,26.1959872928526,19.6079929914611,3.19258264722328
21133,2019,06,15.0291961294118,26.6370351633987,20.8331156464052,5.46276666885706
21133,2019,07,17.6264984313725,29.3429444086022,23.4847214199873,3.61553716573688
21133,2019,08,16.4946716382037,29.0398987729285,22.7672852055661,1.74019059486401
21133,2019,09,14.9796100143791,29.9623823594771,22.4709961869281,0.221464044013072
21133,2019,10,8.2929667254902,22.4417479506641,15.3673573380772,3.55352307052498
21133,2019,11,-1.17489619321451,12.2052835538824,5.51519368033392,2.62832441849673
21133,2019,12,-0.329165882536369,11.3998874636306,5.53536079054712,4.13362774218849
21135,2019,01,-4.49436284642417,4.21219447775908,-0.141084184332546,4.09959810090252
21135,2019,02,-1.85015265669827,9.03709821191632,3.59347277760902,6.45623500863424
21135,2019,03,-1.4566476571587,10.8728469788592,4.70809966085023,2.94360229212345
21135,2019,04,5.98472822335517,19.9439834204404,12.9643558218978,3.81282421337904
21135,2019,05,13.333628762737,25.1171043418582,19.2253665522976,4.36623319114603
21135,2019,06,15.9039890933137,26.6105955526296,21.2572923229717,7.2176725213412
21135,2019,07,19.2548367904127,30.4707420554732,24.8627894229429,4.93942673214726
21135,2019,08,17.1507216438365,29.2422440062741,23.1964828250553,4.91995135925652
21135,2019,09,15.1204676455083,29.8808455809259,22.5006566132171,0.742719047268232
21135,2019,10,7.84182227809072,21.8589771573716,14.8503997177312,5.03088846831005
21135,2019,11,-1.72837020884016,10.2208875565086,4.24625867383423,3.03994874618476
21135,2019,12,-1.2967360006778,9.20964422787925,3.95645411360073,5.93226045758299
21137,2019,01,-2.55480983590323,6.64083669932134,2.04301343170906,2.81605660826923
21137,2019,02,0.291823802087912,11.1823634409341,5.73709362151099,5.82995560348214
21137,2019,03,0.290635098434429,12.1934666661725,6.24205088230344,1.19915493229529
21137,2019,04,8.04463944521154,21.0767918775641,14.5607156613878,2.82709064255769
21137,2019,05,14.4777595837469,25.6549634243176,20.0663615040323,2.75323122431762
21137,2019,06,16.8256710634615,27.3855022115385,22.1055866375,5.17854512461538
21137,2019,07,19.5494160856079,30.739775366005,25.1445957258065,3.22008065800248
21137,2019,08,18.1831196091811,30.1639335421836,24.1735265756824,1.40091227133995
21137,2019,09,16.5162681153846,30.8448131538462,23.6805406346154,0.207063978589744
21137,2019,10,9.06009172766749,22.5164042866005,15.788248007134,3.48085124491315
21137,2019,11,-0.201329847109423,11.9885575121795,5.89361383253503,2.53496599391026
21137,2019,12,0.788273976772332,11.0074893976427,5.89788168720751,4.48436604317618
21139,2019,01,-2.07786850540923,7.02919155910816,2.47566152684946,2.86808668412397
21139,2019,02,0.174203968619748,11.3412487660294,5.75772636732458,6.91021785483193
21139,2019,03,0.931752739330614,13.1417788095579,7.03676577444424,2.94857368349146
21139,2019,04,8.1317838272817,21.8882979143791,15.0100408708304,3.56654978150327
21139,2019,05,14.91746385895,26.53976628716,20.728615073055,4.21086580931689
21139,2019,06,17.7101106189542,29.3248350261438,23.517472822549,3.64148433586928
21139,2019,07,20.3597923719165,31.5600690069576,25.9599306894371,3.95105521043011
21139,2019,08,19.2196646805819,31.3198340480708,25.2697493643264,2.49195121210626
21139,2019,09,17.6710029215686,32.2929387320261,24.9819708267974,0.311562254183007
21139,2019,10,8.67972327849462,22.6539022390892,15.6668127587919,3.75040186173308
21139,2019,11,-0.418706521976144,12.0406215550392,5.81095751653154,3.51421962418301
21139,2019,12,0.58355807282859,12.0290306470588,6.30629435994371,2.22455829285262
